executionTime,wakeUpLatency,interfered
22032,4166,0
22396,4635,0
22083,4219,0
22552,4583,0
22657,4166,0
22552,5365,0
22084,4635,0
22448,4584,0
22032,4062,0
23854,4635,0
22604,4271,1
22343,4740,0
21927,4167,0
29844,4479,0
29375,4323,0
29844,4583,0
22083,4844,0
22552,4583,0
22083,4063,0
23177,4531,0
22552,4115,0
22396,4584,0
41875,4115,0
22969,4636,0
22500,4166,1
22760,4636,0
21875,4218,0
22604,4688,0
22084,4010,0
22396,4688,0
30052,4166,0
22552,5782,0
21979,4166,0
22500,4583,0
21979,4115,0
22396,4635,0
22136,3906,0
42292,4479,0
22604,4115,0
22761,4687,1
22760,4219,0
42343,4740,0
23334,4843,0
22396,4427,0
41771,4115,0
22396,4688,0
41927,4167,0
42240,4896,0
29531,4115,0
29687,4532,0
29375,4011,0
22709,4427,0
21927,4115,0
23125,4740,0
29896,4218,1
42864,4636,0
22657,4218,0
22760,5417,0
21980,4010,0
22552,4635,0
21927,4166,0
22396,4583,0
22084,4114,0
22344,5000,0
22031,4063,0
22343,4636,0
22917,3958,0
42187,4636,0
23281,4740,0
30312,4896,1
22448,4219,0
30000,4635,0
41979,4115,0
42292,4479,0
21979,4115,0
29739,4740,0
22083,4115,0
22344,4688,0
22031,5313,0
22448,4375,0
21927,3802,0
22448,4271,0
22708,4114,0
23229,5312,0
42448,4271,1
46718,4636,0
22136,4166,0
22396,4635,0
29531,3958,0
22396,4687,0
22188,4010,0
42188,4635,0
22864,4167,0
22396,4635,0
29323,4583,0
22448,4739,0
41823,4010,0
42709,4635,0
30156,4167,0
22761,4791,1
29375,4115,0
42135,4584,0
22031,4167,0
22344,4531,0
41771,4844,0
22448,4636,0
22031,4271,0
23177,4531,0
30000,4115,0
22396,5208,0
41718,4115,0
22291,4532,0
22083,4115,0
43333,4584,0
42292,4271,1
42343,4636,0
21979,4166,0
22448,4479,0
22865,4062,0
42292,5416,0
29479,4427,0
22448,4583,0
22136,4166,0
42136,4583,0
29479,4010,0
42239,4584,0
22187,4167,0
23125,4583,0
23333,4219,1
22500,4687,0
22083,4844,0
22552,4688,0
22136,3958,0
23333,4688,0
22239,4011,0
22188,5312,0
41875,3959,0
42239,4531,0
41771,4166,0
42239,4532,0
21979,3854,0
42240,4583,0
30104,4115,0
23542,4739,1
42812,4167,0
42396,4687,0
22135,4010,0
42239,4479,0
22084,4166,0
22552,4739,0
22083,4167,0
22291,4532,0
21927,4115,0
22396,4687,0
42448,4010,0
42292,4739,0
23646,4792,0
22761,4791,1
41927,4115,0
30468,4740,0
41979,4115,0
42187,4636,0
29531,4219,0
22291,4688,0
22135,4115,0
22240,4687,0
21927,4844,0
22396,4687,0
29531,4115,0
42917,4479,0
22760,4115,0
23386,5364,0
22395,4219,1
42188,4583,0
29375,4114,0
29948,4687,0
29636,4062,0
42240,4896,0
22135,4115,0
22396,4739,0
23438,4218,0
42136,5364,0
29532,4739,0
22292,4687,0
22084,4010,0
22917,4583,0
22864,4167,0
22813,4687,1
22135,4271,0
22500,4636,0
22032,4114,0
29896,4583,0
22083,4844,0
42396,4740,0
22083,4115,0
23125,4740,0
22968,4115,0
22500,5261,0
22083,4115,0
29687,4532,0
22135,4115,0
23281,4740,0
42135,4271,1
22396,4687,0
22188,4166,0
42240,4688,0
42552,3958,0
22291,5417,0
41771,4635,0
42292,4688,0
29427,4010,0
22708,4635,0
22084,4010,0
42031,5104,0
29375,3906,0
22500,4583,0
22709,4114,0
22656,4740,1
21927,4740,0
29479,4688,0
22083,4115,0
23177,4584,0
22292,4062,0
22552,5156,0
21823,4115,0
22395,4532,0
22135,4063,0
22395,4636,0
22031,4115,0
22448,4531,0
22031,4167,0
23854,4583,0
23125,4271,1
29844,5468,0
41927,4167,0
42240,4583,0
22083,3906,0
42083,4636,0
41927,3958,0
29896,4687,0
22187,4167,0
22240,4688,0
42552,4114,0
22396,4687,0
41927,3958,0
22396,4739,0
22709,4010,0
30417,4792,1
41719,4167,0
22395,4688,0
29739,4011,0
42291,4584,0
41771,4167,0
22447,4636,0
41719,4688,0
22344,4531,0
22083,4063,0
42917,4792,0
42500,4010,0
42239,5313,0
42604,4271,0
30104,4739,1
23697,4219,0
23125,4583,0
21875,4167,0
29948,4531,0
22031,4062,0
22604,4531,0
23229,4011,0
22344,5416,0
29479,4896,0
42135,4479,0
22136,4114,0
42812,4427,0
21875,4271,0
23125,4532,0
29896,4219,1
22604,4739,0
22083,4011,0
22396,4375,0
22032,3698,0
22708,4583,0
22136,4114,0
30469,4636,0
42187,4115,0
22552,5365,0
22136,4166,0
42135,4740,0
41771,4063,0
22500,4636,0
42500,4166,0
30417,4739,1
41979,4271,0
23229,4687,0
22865,4010,0
22448,5312,0
22083,4531,0
22708,4584,0
22032,4114,0
42552,4584,0
21980,4062,0
29739,4531,0
21927,3958,0
22187,4479,0
22761,4166,0
22865,4740,1
22135,5052,0
22500,4688,0
41771,3959,0
30364,4688,0
42084,4114,0
42084,5052,0
41823,4115,0
22448,4635,0
22083,4115,0
42031,4688,0
22187,4011,0
22552,4636,0
22708,4063,0
23802,4739,1
30521,4166,0
42343,5365,0
22136,4062,0
42239,4479,0
29479,4114,0
42240,4531,0
21979,4114,0
22552,4583,0
21979,4167,0
43073,4583,0
41667,4062,0
29896,4479,0
21927,4844,0
23073,4635,0
22500,4271,1
22657,4687,0
22083,4167,0
42291,4792,0
22083,4011,0
22344,4688,0
22031,4115,0
22292,4531,0
22083,4740,0
42188,4635,0
21979,4166,0
23125,4427,0
22708,3959,0
22448,5573,0
23021,4166,0
30209,4791,1
41719,4114,0
22448,4636,0
41875,4010,0
42239,4688,0
41719,4166,0
42240,4791,0
30208,4062,0
22396,5364,0
22084,4583,0
22395,4532,0
22084,3854,0
42865,4635,0
22708,4010,0
22708,5469,1
22187,4063,0
22448,4636,0
22031,4115,0
22292,4531,0
21979,4844,0
42136,4583,0
41927,4062,0
42917,4583,0
22708,4011,0
22448,5312,0
21927,4063,0
22500,4479,0
22083,4167,0
23125,4479,0
22447,4323,1
22343,4740,0
21979,4115,0
29896,4584,0
22865,4010,0
42395,5782,0
22239,4427,0
22344,4584,0
29480,4218,0
30260,4688,0
41667,4114,0
29844,4635,0
22135,3906,0
22500,4583,0
43229,4062,0
34583,5573,1
42448,4219,0
23333,4479,0
21980,4010,0
22240,4583,0
22500,4114,0
22291,4740,0
22031,4011,0
22344,4531,0
41771,4219,0
22500,4635,0
22083,3958,0
42031,4584,0
22813,4271,0
23646,4792,1
42708,4114,0
22657,4739,0
22031,4114,0
22395,4532,0
22031,4115,0
42760,4636,0
21979,4219,0
22552,4635,0
21980,4062,0
42031,4584,0
41771,4063,0
42031,4479,0
41875,4843,0
30313,4635,0
42239,4167,1
42864,4584,0
21822,4115,0
22552,4896,0
22187,3959,0
30000,4583,0
42031,4167,0
29844,4531,0
21979,4688,0
22500,4687,0
22031,4167,0
42865,4583,0
30104,3959,0
42761,4531,0
22708,4063,0
31459,4739,1
21980,4218,0
22552,4531,0
22083,4115,0
29896,4375,0
41875,4011,0
29583,4584,0
22708,4062,0
22448,5156,0
41927,4792,0
22344,4687,0
21979,4062,0
22344,4479,0
21979,4219,0
30573,4687,0
29739,4532,1
42031,4635,0
29532,4062,0
42291,4688,0
41667,3958,0
42292,4583,0
41666,4011,0
22396,4583,0
42344,4063,0
22344,4739,0
41614,4011,0
22344,4531,0
22343,3959,0
22500,4739,0
22500,4114,0
42500,4792,1
22240,4010,0
43021,4791,0
30156,4063,0
41979,4427,0
21979,4688,0
29843,4532,0
41719,4167,0
22604,4583,0
41823,4218,0
22291,4688,0
21979,4114,0
29740,4114,0
21875,3854,0
23333,4479,0
22448,5104,1
22552,4687,0
29427,4167,0
22969,4792,0
22291,4063,0
22448,5208,0
21823,4115,0
22552,4792,0
21979,4115,0
42239,4688,0
21979,4063,0
22500,4636,0
21979,4011,0
42135,4584,0
23385,4115,0
22968,5521,1
41979,4167,0
22396,4635,0
21979,4063,0
22916,4479,0
21979,4219,0
42031,4583,0
41823,4166,0
42917,4635,0
30261,4166,0
22344,4635,0
21927,4843,0
22240,4427,0
41823,4114,0
43385,4479,0
22604,4219,1
22292,5156,0
21980,4166,0
22344,4531,0
29584,4166,0
42343,4688,0
22135,5521,0
29843,4636,0
41718,4219,0
30677,4688,0
42552,4271,0
29635,4532,0
41615,4375,0
22969,4635,0
42448,4218,1
42188,4531,0
29375,4271,0
42239,4584,0
41979,3906,0
42239,4636,0
22657,4166,0
22343,4532,0
22031,4792,0
22292,4688,0
29323,4062,0
42812,4583,0
29375,3958,0
42188,4791,0
22657,4166,0
22865,4792,1
22135,4115,0
22343,4740,0
21979,4844,0
23177,4427,0
29479,4010,0
42812,4740,0
30000,4011,0
42135,5365,0
41823,4323,0
42135,4688,0
22135,4115,0
22604,4428,0
22031,4167,0
30156,4688,0
42448,4323,1
23282,4635,0
22917,4063,0
42188,4479,0
22083,4688,0
29843,4532,0
22136,4114,0
22917,4531,0
21927,4062,0
22344,4687,0
22083,4062,0
42135,4531,0
41823,4062,0
43125,4635,0
42083,4896,1
42239,4792,0
41822,4063,0
23281,4740,0
22187,4011,0
22448,5260,0
21980,4166,0
22448,4635,0
41875,4167,0
29948,4688,0
22187,4115,0
22448,4531,0
41875,4063,0
22396,4583,0
23854,4219,0
22865,5468,1
22032,4270,0
29844,4635,0
41927,4115,0
29948,4479,0
41927,4114,0
22240,4583,0
22032,4062,0
22448,4635,0
22083,4010,0
42240,4635,0
29427,4739,0
42084,4531,0
41823,4115,0
31458,4531,0
22604,4323,1
42552,4791,0
41823,4167,0
42135,4584,0
22187,4167,0
22292,4687,0
21927,4114,0
22500,4635,0
41823,4115,0
42917,4739,0
22916,4115,0
22448,4427,0
22083,4167,0
22865,4583,0
23229,4271,1
22500,4740,0
41771,4166,0
22500,4583,0
21979,4219,0
22500,4480,0
43177,4063,0
42136,5416,0
22031,4792,0
22344,4583,0
22136,4010,0
22917,4531,0
22136,4114,0
42761,4583,0
42240,4219,1
22552,4636,0
21980,4062,0
22448,4635,0
22187,4011,0
22500,4531,0
21875,4114,0
23229,4531,0
42500,4063,0
29792,5364,0
21979,4167,0
22240,4583,0
22032,3958,0
22448,4636,0
22604,4167,0
30209,4843,1
29427,4114,0
42031,4687,0
22760,4115,0
22344,4375,0
41979,4636,0
42292,4583,0
22135,4115,0
22552,4531,0
29375,4114,0
42031,4531,0
21979,4115,0
22500,4427,0
29636,4166,0
23021,4531,0
22396,4948,1
22500,4948,0
29531,4115,0
42917,4687,0
42292,4010,0
41979,5677,0
22083,4010,0
22552,4635,0
41719,4115,0
42135,4584,0
41771,4167,0
41927,4584,0
21979,3906,0
23125,4687,0
43229,4063,0
42604,5469,1
29739,4167,0
22448,4687,0
21927,4115,0
22448,4480,0
22031,4167,0
42084,4271,0
41771,3698,0
23437,4792,0
22761,4114,0
22292,4583,0
22031,5156,0
42031,4323,0
21979,4063,0
23646,4635,0
22396,4219,1
22396,4740,0
41823,4115,0
29740,4635,0
22136,4010,0
22500,4531,0
21927,4688,0
22448,4532,0
21719,4115,0
42187,4375,0
42500,4115,0
42187,5261,0
21979,3907,0
22552,4635,0
22656,4063,0
31250,4895,1
22135,4844,0
22343,4532,0
22031,4011,0
22448,4427,0
22760,4063,0
64844,5312,0
22032,4791,0
22448,4583,0
22135,3959,0
42656,4375,0
41875,3959,0
29844,4375,0
41719,4010,0
42708,4635,0
42187,4271,1
42136,4479,0
21980,4739,0
22344,4427,0
29375,4010,0
29583,4427,0
22709,4010,0
22396,5261,0
22031,4167,0
22344,4531,0
41666,4063,0
29844,4323,0
29480,3958,0
42812,4636,0
22448,4167,1
23698,4531,0
22604,3959,0
22396,4427,0
21927,4063,0
29844,4635,0
41771,4011,0
42656,4584,0
21927,3958,0
22448,4688,0
41719,3959,0
22292,4427,0
22083,4010,0
23646,5260,0
42136,4166,1
22500,4791,0
41875,4062,0
30990,4635,0
22604,3906,0
22396,5260,0
21875,4010,0
22344,4531,0
22031,4115,0
29740,4427,0
21927,4063,0
22447,4532,0
21980,3958,0
22187,4584,0
30729,4010,0
22812,5938,1
29532,4114,0
22500,4479,0
41822,3855,0
23125,4480,0
21875,4063,0
22500,4480,0
41771,3906,0
29947,4480,0
22083,3958,0
29791,4532,0
29479,3854,0
22292,4531,0
42396,4010,0
43229,4740,1
29480,4010,0
42187,4740,0
22187,3906,0
22396,4375,0
22031,4062,0
42240,4583,0
22083,4792,0
22396,4427,0
21875,4063,0
42813,4583,0
41823,3906,0
29844,4427,0
21979,4011,0
30313,4531,0
42292,4219,1
22448,4635,0
21927,3959,0
22344,4531,0
21823,3854,0
42344,4479,0
21875,4063,0
22500,4584,0
22136,4739,0
42187,4532,0
29479,4114,0
23125,4532,0
21979,3906,0
22396,4583,0
42344,4115,0
22760,4688,1
41928,4114,0
42135,4479,0
22084,4791,0
22344,4375,0
21875,3958,0
23073,4375,0
22865,3958,0
22188,4531,0
21823,3958,0
22605,4531,0
22188,4114,0
22396,4375,0
22136,4010,0
23021,4583,0
22343,4115,1
23177,4583,0
22708,3959,0
22343,4479,0
29427,4688,0
22187,4532,0
21980,3854,0
22760,4531,0
21927,3959,0
42292,4531,0
41823,4063,0
42135,4323,0
41666,3959,0
30416,4427,0
22552,4896,1
22396,4584,0
22032,4114,0
43073,4427,0
22552,4010,0
22292,5208,0
22084,4062,0
22292,4531,0
21927,3958,0
22344,4583,0
21927,4010,0
22500,4323,0
22396,4010,0
30417,4531,0
23021,4166,1
22395,4480,0
21875,4323,0
22396,4479,0
41875,3803,0
42135,4532,0
21927,4011,0
42291,4636,0
21875,4010,0
23021,4375,0
21979,3958,0
42239,4584,0
29427,3906,0
29844,4531,0
42292,4010,0
30312,4688,1
41823,4063,0
42135,4480,0
21979,3854,0
22343,4375,0
29375,4010,0
22344,4479,0
22136,4062,0
22292,4583,0
29271,4062,0
23281,4583,0
22864,3959,0
22500,5469,0
23229,4063,0
42708,4844,1
41823,4062,0
29688,4635,0
41770,4063,0
22343,4480,0
22135,4063,0
22396,4687,0
42604,4115,0
22344,5468,0
22031,4792,0
22448,4688,0
22083,4115,0
22865,4687,0
21979,4062,0
23698,5312,0
22500,4270,1
22709,4791,0
22188,4166,0
30521,4583,0
22031,5260,0
42083,4583,0
29584,4062,0
42917,4583,0
42448,4166,0
22448,5312,0
41823,4062,0
42188,4479,0
41770,4115,0
23020,4636,0
22500,4219,1
22395,4636,0
41979,4011,0
29895,4532,0
42552,4063,0
22344,5365,0
21979,4948,0
41980,4583,0
22084,4062,0
22864,4532,0
29479,4115,0
22396,4375,0
22188,4114,0
23021,4636,0
42292,4270,1
30052,4636,0
41927,4791,0
29948,4583,0
41980,4218,0
22500,4531,0
22448,4062,0
22344,5052,0
22084,4114,0
22344,4531,0
21927,4114,0
29844,4479,0
29427,4219,0
23073,4583,0
22604,4375,1
23229,4740,0
22812,4219,0
22552,4635,0
21875,4427,0
22500,4583,0
41875,4115,0
22396,4636,0
41875,4167,0
22448,4792,0
22032,4114,0
30625,4479,0
22031,4063,0
23959,4687,0
42343,5000,1
22708,4636,0
22031,4115,0
23386,4583,0
22240,3958,0
22604,5365,0
22084,4218,0
22396,4583,0
41615,4010,0
22343,4479,0
21979,5000,0
22396,4583,0
41719,3958,0
23125,4635,0
23177,4166,0
22865,4635,1
22187,4167,0
22552,4636,0
22135,4167,0
42188,4427,0
22031,4063,0
29896,4635,0
22083,4063,0
22500,4532,0
30260,4063,0
22448,4532,0
21927,4740,0
22291,4375,0
21927,4115,0
23385,4635,0
29948,4375,1
22500,4636,0
42083,4062,0
42188,4687,0
29427,3958,0
42240,4583,0
21979,4792,0
30000,4583,0
29323,4115,0
23177,4687,0
22813,4010,0
22396,5312,0
41927,3906,0
42188,4687,0
22657,4166,0
43281,4792,1
22084,4843,0
42187,4688,0
22032,4062,0
29948,4636,0
22968,4167,0
29739,5313,0
22083,4896,0
22500,4740,0
22135,4219,0
22812,4688,0
22083,4115,0
42188,4427,0
22187,4063,0
23177,4635,0
22396,4218,1
22604,4740,0
22031,4948,0
22396,4791,0
22135,3958,0
22344,4583,0
22292,4166,0
22396,5312,0
41823,4167,0
22448,4583,0
21980,4062,0
42344,4531,0
29427,4115,0
22448,4583,0
22760,4063,0
43281,4791,1
22760,4167,0
22396,5417,0
22188,4531,0
22396,4479,0
21927,4115,0
22500,4740,0
22083,4115,0
29948,4688,0
22031,4271,0
23021,4635,0
41823,4062,0
22448,4427,0
22031,4844,0
42760,4480,0
22552,4219,1
23125,4740,0
22084,4062,0
42135,5260,0
29532,4010,0
22448,4739,0
41823,4062,0
29948,4583,0
41979,5000,0
22500,4687,0
21980,4166,0
23282,4687,0
30000,3906,0
29896,5260,0
23385,4219,0
22865,4844,1
41875,4063,0
22553,4583,0
22032,4114,0
29844,4427,0
22135,4219,0
42084,4583,0
41771,4010,0
42135,4636,0
41614,4740,0
29531,4636,0
22031,4115,0
23177,4531,0
41927,4063,0
23177,4792,0
42448,4271,1
22396,4583,0
21927,4271,0
42084,4635,0
22032,4843,0
22343,4844,0
29584,4166,0
23125,4531,0
22761,4270,0
22448,5365,0
22084,4062,0
22344,4271,0
29531,3958,0
23698,4531,0
22657,4323,1
22500,4583,0
22031,4063,0
22135,4740,0
23854,4115,0
22396,5365,0
41823,5000,0
22552,4688,0
29479,4115,0
42656,4584,0
22135,4115,0
22240,4583,0
22031,3906,0
42135,4740,0
22812,4167,0
42656,4792,1
29375,4843,0
22344,4583,0
29427,4115,0
22240,4479,0
22656,4115,0
22396,5312,0
22032,4062,0
42240,4687,0
22032,4062,0
22344,4687,0
22188,4114,0
42136,4479,0
41823,4062,0
43386,4687,0
30521,4271,1
22396,4584,0
22084,4531,0
29687,4688,0
22136,4219,0
22552,4740,0
22187,4167,0
22292,4479,0
21927,4219,0
22656,4636,0
21979,4062,0
29739,4584,0
22135,4115,0
22344,4583,0
42448,4063,0
23437,4792,1
22396,4114,0
22656,4948,0
22031,4114,0
22396,4531,0
41666,4271,0
22500,4635,0
22135,4948,0
22343,4740,0
22084,3958,0
30469,4583,0
22865,4114,0
42240,4531,0
29375,4375,0
23073,4635,0
22656,4271,1
22240,4739,0
22031,4063,0
22656,4583,0
21979,4011,0
29896,4635,0
30104,4115,0
22448,4636,0
22187,4740,0
22291,4479,0
21979,4115,0
22448,4323,0
22291,4115,0
42969,4948,0
22448,4219,1
22604,4792,0
22083,4167,0
22552,4739,0
22031,4011,0
22552,4583,0
21875,4062,0
29636,4687,0
22865,4062,0
42240,5416,0
29480,4114,0
22344,4635,0
41667,3906,0
42240,4531,0
42396,4166,0
22864,4844,1
22032,4271,0
22291,4740,0
22813,3958,0
42083,4740,0
41667,4948,0
22344,4636,0
41875,4167,0
42656,4532,0
29531,4167,0
42291,4636,0
22032,4114,0
22395,4584,0
30261,4114,0
22917,4844,1
22135,4844,0
22605,4583,0
22240,4322,0
23281,4531,0
22708,4062,0
42136,5312,0
29531,4063,0
42344,4635,0
41823,4062,0
22500,4635,0
22344,4166,0
22500,4427,0
41771,4062,0
23021,4531,0
23229,4271,1
30156,5886,0
41927,4114,0
29688,4635,0
22031,3906,0
22604,4740,0
41666,4219,0
29740,4635,0
29427,4115,0
23229,4636,0
21979,4167,0
42135,4532,0
22135,4011,0
42084,4531,0
22760,4115,0
23489,4896,1
22292,4114,0
22396,4896,0
41719,4062,0
22292,4636,0
22031,4062,0
22500,4532,0
41875,5000,0
22240,4739,0
41927,4114,0
30990,4583,0
42761,3906,0
22187,4635,0
23281,4479,0
22916,4688,1
22188,4167,0
22656,4740,0
22187,3959,0
42135,4688,0
29480,4062,0
22500,4688,0
22760,4063,0
22500,4532,0
41719,4896,0
42187,4688,0
22083,3959,0
30625,4583,0
22812,3959,0
42500,4688,1
22240,4166,0
22448,4583,0
41823,4063,0
42239,4479,0
21979,5416,0
29844,4636,0
22083,4062,0
42916,4636,0
42709,4062,0
42396,4635,0
29532,4270,0
22343,4740,0
22136,4114,0
42917,4687,0
22396,4219,1
22396,4636,0
29531,4063,0
42084,4531,0
22812,4063,0
22240,4635,0
22031,4948,0
22500,4688,0
29427,4166,0
30104,4688,0
22083,4219,0
22187,5417,0
22083,3907,0
22292,4583,0
22760,4063,0
22968,4844,1
24583,4948,0
24740,4792,0
22968,4167,0
22292,4479,0
22552,4166,0
22344,4270,0
22135,3907,0
22812,5000,0
21979,4167,0
22761,4479,0
21927,3906,0
22239,4323,0
21927,3958,0
44948,4427,0
31510,4219,1
22709,5208,0
22031,4375,0
22292,4479,0
29427,3906,0
22865,4479,0
21979,4062,0
41875,5573,0
21719,4063,0
22344,4531,0
42187,4115,0
22447,4584,0
29375,3855,0
22552,4428,0
22708,4011,0
23385,4688,1
22344,4011,0
42291,4948,0
21979,4062,0
22344,4427,0
21875,3958,0
42291,4584,0
29375,4114,0
22240,4479,0
22031,3959,0
22292,4427,0
23177,3907,0
22343,5209,0
21927,4479,0
22813,4427,0
29896,4218,1
29740,4635,0
41771,4167,0
42240,4375,0
41823,3906,0
22968,4636,0
41667,4062,0
22553,4375,0
41875,4688,0
42083,4480,0
41875,4063,0
42760,4427,0
29479,4011,0
23125,4740,0
22396,4166,1
54270,4792,0
22136,4062,0
22448,4480,0
41823,3854,0
22448,4479,0
21823,3958,0
23125,4479,0
22656,3906,0
22239,4427,0
21823,4010,0
23802,4531,0
21979,3906,0
42292,4583,0
22500,3958,0
42552,4688,1
22083,4115,0
22448,4635,0
42448,4063,0
22395,5313,0
22084,4739,0
29739,4427,0
22032,4010,0
42552,4584,0
41875,4011,0
42292,4583,0
29270,3803,0
42084,4479,0
43593,4011,0
22553,4687,1
22031,4740,0
22395,4480,0
21979,4063,0
23125,4479,0
22708,4011,0
22552,5104,0
22083,3855,0
22500,4531,0
21979,4063,0
22344,4427,0
22083,4011,0
22292,4375,0
29271,3906,0
22969,4583,0
23125,4115,1
22500,5261,0
29271,4427,0
42031,4531,0
22031,3854,0
23073,4427,0
41615,4062,0
22552,4583,0
21927,4063,0
23385,4479,0
21875,4115,0
22448,4531,0
21927,3907,0
22395,4636,0
22448,4063,0
23334,4739,1
42292,3958,0
22500,4896,0
22031,4167,0
22136,4270,0
22032,3958,0
22448,4583,0
21823,4063,0
22344,4531,0
21979,4011,0
22344,4479,0
22656,4010,0
22239,4323,0
21927,4479,0
42708,4480,0
45573,4323,1
23020,5365,0
22031,4011,0
22448,4479,0
21979,4010,0
42239,4479,0
41719,4010,0
29896,4531,0
21927,4687,0
22135,4636,0
21875,3959,0
30573,4427,0
22291,4011,0
23021,4844,0
22448,4062,1
22448,4479,0
22083,4011,0
22239,4532,0
22031,3854,0
22395,4532,0
21927,4063,0
22187,4480,0
29948,3959,0
42344,5104,0
22032,4010,0
22604,4531,0
22031,3906,0
22395,4427,0
42656,4010,0
30156,4792,1
29479,4063,0
41980,4531,0
21875,4010,0
22396,4375,0
22031,4844,0
22292,4583,0
21979,3906,0
23125,4479,0
21875,4114,0
22344,4531,0
41823,4115,0
29895,4375,0
21979,4063,0
30364,4636,0
22552,4792,1
22448,4583,0
21979,3958,0
23802,4531,0
42500,3906,0
42084,5520,0
29427,3959,0
22500,4688,0
22031,3958,0
29843,4480,0
41771,3958,0
22447,4532,0
22031,3906,0
22239,4479,0
23281,4010,0
22917,5469,1
29427,4219,0
22500,4583,0
21980,3802,0
22917,4583,0
41667,3906,0
22187,5729,0
29375,4010,0
42969,4531,0
22917,4010,0
22500,4479,0
21823,3854,0
22447,4584,0
42291,4063,0
22552,4532,1
42240,4062,0
22656,5364,0
22187,4063,0
22500,4635,0
22240,4115,0
29844,4687,0
22083,4011,0
29687,4584,0
41823,4114,0
23386,4687,0
22813,4166,0
22396,4427,0
21927,4479,0
22865,4531,0
22760,4271,1
42448,4896,0
41979,4063,0
22552,4532,0
41823,4114,0
22552,4687,0
41823,4010,0
42031,4740,0
29322,4844,0
42083,4584,0
22136,4114,0
30521,4531,0
22031,4167,0
22969,5208,0
29739,4271,1
24062,4792,0
21927,4166,0
42239,4636,0
29323,4011,0
22500,4636,0
21980,4010,0
22292,4479,0
22604,4063,0
22396,5365,0
41771,4166,0
42083,4635,0
29636,3958,0
23021,4479,0
22604,4063,0
22917,4791,1
22083,4167,0
22500,4531,0
30313,4010,0
22500,4687,0
22084,4791,0
22604,4688,0
22136,4010,0
23073,4635,0
22083,4115,0
22552,4531,0
22187,4011,0
22448,4636,0
22760,4063,0
30104,4739,1
22240,4791,0
22500,4532,0
21927,4011,0
23073,4375,0
42500,4167,0
29792,5261,0
22135,4115,0
23437,4688,0
22135,4011,0
22396,4584,0
41823,4010,0
22500,4375,0
22084,4166,0
43542,4583,0
42969,4271,1
42188,5364,0
41927,4583,0
42084,4635,0
41823,3906,0
